order_id,product_id,quantity,unit_price
434,41,4,4.019334747501888
2953,38,1,2.133086829075345
2330,86,4,5.32701751143255
259,78,3,3.3755408298920564
868,79,3,2.30876527487892
2607,55,3,4.539583075244602
2053,68,4,2.4110935663697526
2004,18,2,4.656221098491045
596,65,3,3.3080435329066558
1669,64,4,3.1507769492867834
394,12,3,2.1983588594626555
336,41,4,2.456409328374165
2111,42,1,3.6604652725416202
44,60,1,1.860799334835818
2201,50,4,4.189225304420583
854,81,3,2.9751861409873372
275,83,4,3.1036110211785077
426,36,1,4.083164870963474
483,48,4,3.2959273285652366
214,71,1,4.730576262412409
2127,73,1,1.4496447595828506
139,8,2,4.3004522695804095
950,25,3,3.52408894125666
98,7,4,2.842118535290548
664,8,3,4.448991126562752
2246,88,3,4.08682377012411
2833,81,1,3.7283392572843264
2204,76,1,3.2469202791203178
1074,31,4,2.794533993358953
479,12,4,2.421057938929029
2276,57,4,4.865935173013079
2570,66,1,4.326735848776225
2197,12,2,4.068653696645374
1082,27,4,3.0730026712457086
162,46,1,5.533892916778267
2911,7,2,2.8055519881341664
1501,61,3,3.121928171493896
1451,58,1,5.312954294465053
395,58,4,3.447591071480773
801,13,4,5.238109711008202
186,53,2,3.878595212981883
558,100,2,2.9852220143842128
1981,65,1,3.3041908719981006
446,49,2,2.7831944781268554
830,35,1,4.1933328857398315
2135,94,2,4.722889069110294
1273,95,3,3.967325401634371
1814,17,4,3.7836296657029034
2486,72,4,2.460765410461952
516,67,3,4.593392501775212
1601,10,4,4.339896885676832
947,34,4,3.778092160563564
1226,86,4,3.19862724525961
1599,4,4,3.543904873668876
1679,96,3,2.5901072379612327
756,29,1,2.0256821157167453
2845,46,4,3.200152762501488
2734,75,3,2.639975616078212
325,46,4,2.992364252272642
2671,77,3,3.01204880785819
687,59,3,3.4219745007297595
1499,61,1,3.3563048823378256
1689,68,2,0.5
2000,66,1,3.847897546971474
2448,34,1,3.631496539675588
868,86,4,4.461147657772829
217,5,3,3.2861898992142
2857,9,2,4.584433575603057
1001,20,3,3.346969238077542
1989,21,4,3.8400785923568836
932,17,3,2.5828650626288576
2013,12,4,4.6360802444949725
240,92,1,4.79999760747827
1210,82,1,5.3833156871845995
48,67,4,2.957558568864176
1249,5,1,4.029685635975782
1168,60,3,2.0602015985397
875,53,2,1.6127661734766625
1898,52,2,4.0634356201198525
2180,78,3,3.3871598529223372
625,48,2,2.2149099529208076
1860,90,3,3.6791306017842755
1971,19,4,4.433640850867665
601,17,2,3.563098785814125
2721,54,4,4.728477403663044
2382,68,4,2.839243913585157
1944,35,3,4.58274367302202
1817,88,2,3.1162292173295922
2084,41,1,4.730165597241967
2826,13,1,2.2288091451115504
1649,33,1,3.7307354637730503
1828,15,1,3.728619886223825
223,63,3,3.977115905223035
1747,15,4,3.1485800978992367
530,31,2,3.9316765262018896
2289,28,3,3.301712506281206
134,10,1,2.9734172998254644
391,57,2,4.914092736739194
102,71,3,3.5780325405695894
2041,33,4,1.9861686372418534
2729,7,1,2.82696995132735
2546,5,2,4.9514872938302394
2559,90,2,2.591392845443948
2751,80,1,4.0408448727687585
2001,57,4,2.8054579809856115
949,72,1,2.061795336274879
1569,86,4,3.9804548866118026
841,98,2,3.1714140921340404
2054,40,1,5.0885284346967525
194,28,4,4.625543888611229
742,36,4,4.765257918821181
2960,56,3,4.566086730214774
473,47,4,4.189512299919271
2264,71,1,2.1341957602324895
2924,40,1,3.2660456258060893
38,59,4,4.170874111068315
1699,43,1,3.2095945603651352
471,92,2,3.4700016850476536
2500,66,2,4.224611710095132
1514,9,1,4.556057023384848
1013,6,4,2.577407368740505
1784,65,2,4.17004100912988
1967,3,4,4.064961222435811
103,74,1,2.511131426663745
1735,37,3,3.0935167330855124
1736,87,2,3.649685159876746
42,33,1,4.889948294035706
2995,9,2,3.0852477892642423
2114,53,4,3.9176549558473743
2991,77,3,4.668766464876624
193,92,3,5.354680776555796
1062,51,1,3.7268278422118346
2550,71,2,1.380334376859635
1677,26,3,4.42341526328085
2712,16,2,3.711070502531503
2400,40,4,2.6550842513323882
326,90,4,4.211063571123552
1121,51,1,5.365331375499063
108,39,3,3.7089892588873803
2679,55,3,1.8781882130288967
2199,96,2,4.944092097740508
1098,36,4,3.522644436594864
2926,65,3,4.2125486311901525
335,85,1,3.562012297425034
1943,77,1,3.9561686268525835
2040,90,3,4.165683051906261
804,45,1,4.306949359882159
1849,9,3,3.646661892018601
767,37,3,2.739423431620498
1278,87,3,3.693680351088167
1409,1,3,4.2885372350193345
2307,66,2,2.7463938567863906
2830,63,3,2.393351482257118
1489,43,1,4.8330277986968015
34,28,4,5.191581472244972
2374,100,2,3.538371967613729
837,31,4,4.101219853518088
2739,69,4,3.875781128860432
2025,89,4,1.320061552883045
1640,8,4,3.7067268471321086
739,34,4,4.96597298630532
1490,49,1,2.3256249803141142
2792,96,3,2.234162410407147
1328,58,1,2.769651185752163
1886,75,2,3.0258644382968445
2895,47,1,4.16714256992804
117,25,2,4.820640404488012
1505,3,3,4.7971807245232405
2698,45,4,4.153947269054978
2451,52,3,1.908913513361795
2034,96,1,1.9048195580375817
1700,99,1,4.234180231980023
1924,96,3,1.9130129997352614
1611,34,3,4.055354928052499
2281,69,1,3.777496696179465
2977,92,3,3.0365391135062296
1308,92,2,0.9536178038301211
2528,8,2,3.701781776326979
976,27,1,4.011856788270673
2057,80,1,2.943893239222997
715,63,3,2.408064539431866
1926,82,3,3.793335257303288
2427,25,4,2.047733647354186
2429,58,2,4.116860435080088
844,48,1,4.55584291055012
360,1,1,1.5398610556016938
2224,8,1,2.971863223100539
485,21,1,3.4512313798044993
1429,98,4,3.4806000834406077
2081,88,2,2.621006990080507
1489,90,4,2.16373793459078
696,78,2,3.039860111546246
2205,29,1,4.144118117324735
565,30,2,4.070478039415103
1832,3,1,4.08270184433956
202,7,4,4.750989827457294
1199,100,2,2.452659392840083
1268,11,3,3.122023500078855
2971,32,2,3.315163122218033
1470,59,1,0.617518764738334
74,12,3,3.724241976829141
96,79,1,3.4703334263637142
1897,38,3,2.3636449511093467
173,24,3,4.371292907591319
1923,65,2,4.308103696240684
2203,18,2,3.8998288280714997
2337,46,3,1.7911706071028746
258,56,3,2.5269912887571753
2222,63,3,3.8040354852980816
330,7,1,2.9630440869323706
1255,66,2,3.269172418732332
2807,40,1,2.3988477246178914
161,54,2,3.691906755574912
186,31,4,5.004790583568259
143,97,1,3.8237386647274483
2955,52,2,4.4712454376108255
640,94,3,4.377613003850541
2075,31,3,3.1418094994529637
202,34,2,3.314438670864994
1615,7,3,4.970702965341005
2718,89,3,4.232539035321631
472,16,4,4.460870653648369
2307,22,4,3.6666033476385462
2103,100,4,3.108043716688197
911,53,1,3.229751043000717
1572,91,4,4.877280290542426
1030,17,4,3.499189775278692
2602,4,4,4.7476490911006115
1074,61,2,4.905135568063151
2160,99,3,4.4206090933080935
2194,86,2,4.303646678880771
230,52,4,5.196904534519053
1747,35,1,2.654387565948248
2545,44,2,3.087715747532927
1330,15,4,2.2406414734549145
461,61,1,2.0025550998019304
807,44,1,3.4556845955741773
1932,21,1,3.768571508392533
2274,77,3,4.0053601808557415
59,47,1,2.8027180708433512
1100,75,4,3.0869484717399893
2476,49,2,4.346739065039916
728,53,2,2.03949293225012
1156,27,4,3.512676006600809
2980,31,3,4.805941399875711
498,44,3,3.2343961497804834
2864,32,1,3.078838426960322
910,30,4,4.7428340025434945
1329,18,1,2.0862663527394254
2115,63,1,2.6959714615139383
230,16,4,2.734394234486164
333,35,3,4.194214821132253
2325,62,3,1.8959433234171374
1897,9,2,4.73361701157954
1608,62,4,3.473388611439835
721,39,1,4.545795687219407
2192,51,4,4.740825068963286
1275,10,1,2.7144006163186374
691,52,2,3.5183376887999396
57,12,2,3.2719279009418303
2356,72,2,3.4345547003772756
2222,62,2,2.9304003428526944
1486,3,1,4.614165648875744
750,83,3,3.313939101297982
678,11,1,3.165869590462549
560,8,2,4.62354674395207
1663,90,3,4.336172378891242
1705,23,4,3.7875453419044973
1979,10,1,3.10761242009926
349,18,4,4.9646106844834135
1091,76,2,2.4431507457808745
2378,39,4,4.572383160917197
2242,26,3,4.126453082804938
1179,11,3,2.233596841827667
1720,10,3,3.5739051796801045
2314,3,1,2.179255717379096
2216,62,4,3.152098557073203
2193,71,4,3.7801592881091928
2234,61,4,2.485696490181498
886,4,2,1.152220292329527
865,61,1,3.37224630353819
2822,8,1,3.714556142849251
786,13,4,3.1230245168239823
457,12,1,3.4846105427638228
345,35,4,3.3203852465895736
2783,54,4,2.4823326202367797
554,51,4,5.447118016395175
1021,43,3,3.816987551175893
788,100,2,3.0741701803868984
1820,66,1,2.675216009959754
2984,15,2,3.1024355470435507
705,49,3,3.1350398173955236
1128,34,1,3.538152944604671
2295,39,4,4.646206226844147
812,26,2,2.6954301520398984
953,69,3,3.6777240579539723
815,48,1,4.299637673010747
1549,89,1,2.826152552764921
144,51,2,2.8204042330946475
2778,98,2,1.9908950902032265
863,4,1,5.181210939592827
1217,98,1,4.0079255532797955
2513,27,3,2.929619352400096
1808,42,4,2.8863146331235265
375,56,4,2.4686178349406127
677,93,3,3.6571003648901135
2740,69,1,3.1578493708168227
2677,18,2,2.5826148217251226
1290,61,2,2.728262066492007
556,4,1,4.225717630062168
863,1,3,3.1185653239648765
2122,50,1,2.2719454876277516
2486,84,2,3.5646793309373987
881,70,1,2.8137579167983557
2274,20,1,4.14607248431205
1843,20,3,5.006941882509071
2356,46,4,1.5625520270063906
966,27,2,2.7930592112882935
2396,26,2,3.638516448734732
476,32,1,3.423547259349518
1339,10,2,4.751851131899027
525,82,2,3.4806985246981736
1449,12,4,3.7043494300364834
2572,74,2,3.930829770514596
562,88,2,2.8191567109750606
569,24,3,4.015196996416515
1206,51,3,3.9055752819663176
106,38,3,3.6031944360863473
2239,46,3,1.5822364002247062
1161,89,3,2.7389973361070563
700,8,4,3.6857244062528385
1144,55,2,3.404878325310621
2879,78,1,4.248983750289444
72,31,4,4.256974746652541
755,88,1,3.8445910282805458
2505,16,3,4.257128139408174
905,20,2,4.000094063135367
2527,38,3,2.973700251013721
52,15,4,3.494173893192334
1004,78,1,2.4011429878074537
2622,76,2,4.993394095319246
1288,34,4,2.2455325137169595
1263,72,4,1.4158877910427807
2941,19,2,5.620664681831119
2303,69,2,3.4071457298400705
685,91,4,4.394754576524807
1773,63,1,4.232939237128765
1631,77,1,4.54539821024758
2105,32,4,4.091133346345969
950,95,4,4.097383423229612
2654,37,3,1.159993623497857
1674,66,3,2.5363803425941027
2417,7,1,0.8721530057316094
2280,48,3,2.6800791998254874
1426,11,1,2.966951099503701
2956,75,2,3.383421154720263
1585,87,3,2.5522671701141615
1047,31,1,3.147572367998232
2622,44,1,2.9821081975255788
1291,45,4,3.845414289815252
2889,72,1,4.259125541229846
2166,56,3,3.714207605777842
1624,32,4,4.130310842458032
1177,21,4,3.690839882523415
2316,31,3,4.687002668374859
2161,1,2,5.364146898939243
2214,77,3,1.0537418200844169
2716,11,3,4.633204717761554
1032,93,4,2.2103992253926457
2762,68,3,3.6857986258066218
431,36,2,3.7613552334962685
1316,79,2,4.1084361254683595
893,59,2,3.449064564683984
1074,67,4,3.4951192557472193
107,56,3,3.8433964283995627
745,51,1,3.1538581714025873
2748,29,3,1.6005447483719197
1480,85,2,3.4982463451182584
2371,2,3,2.751171374299111
2357,6,4,2.6657163195708358
2898,31,3,2.5684323702246803
622,54,4,1.5287462908935197
995,88,1,3.100328540741674
145,40,1,3.5007982686524413
2788,17,4,4.2680104093807785
821,5,3,2.909271175155765
412,2,2,5.077516151657513
114,58,4,4.083757588226056
2623,12,3,2.378914041238996
2447,5,3,3.0117156569896317
124,60,3,5.521543644695127
86,41,2,4.259952418379376
47,20,2,2.9731156648195753
1900,72,2,4.392656157526324
2992,1,4,2.2387835982472772
1573,56,4,2.9473228149676034
1739,70,2,1.170055291871396
2006,56,4,4.103704894275408
804,54,2,2.3344414685977206
2437,11,4,3.4194223648199062
2624,3,3,1.953564466603003
1990,95,2,3.7004159122048166
2680,28,4,3.425843308717879
2762,5,3,2.0261630081490587
1070,90,3,3.022661774797987
1192,16,4,3.6331972558275565
2670,31,3,3.945180542898142
46,28,1,5.0833016543618115
2772,7,2,4.717874803562451
540,9,2,2.804949216582434
87,39,3,2.7927522197367187
2851,99,4,2.0693603364744613
1409,43,1,2.490260986766787
265,27,4,4.360155410059041
703,76,2,1.9108835817163676
1474,89,3,3.3450717963526446
2280,93,1,3.198449957965014
186,95,3,2.742166050227124
326,98,1,2.19768208769739
1207,33,3,1.6056488045786168
397,91,4,2.206673441180575
1505,56,2,3.416895913027552
1427,2,3,4.097657338550516
1441,14,3,5.111931505752672
1089,13,1,3.8344833428249796
956,24,4,4.092776363521172
555,69,4,5.1082160464089545
2781,34,1,3.8383292101817834
1041,87,4,4.4830788108132005
2845,19,2,3.1204081154407537
2439,30,3,4.22125108877196
44,49,1,3.7099974856773494
901,43,4,3.258156008314666
1724,16,2,5.047202216331387
482,52,2,2.2969085712332764
2037,98,4,2.640088804258791
1287,49,4,4.677604677617273
1198,11,1,4.471149057566674
1465,78,4,3.5126970961721136
566,47,1,3.839693689726266
2268,79,3,4.017384012910674
772,35,2,3.8650156111877454
1219,71,1,3.7411561001620304
2457,29,2,2.6595289198820766
471,54,3,4.738231971533078
1371,86,4,3.295948602508391
2214,23,1,2.5094228684883246
672,24,4,3.6340969589129943
1175,99,2,3.843213097947112
111,10,1,3.895354935682644
2597,61,3,4.472785303929921
1027,8,3,3.1201916198980326
344,48,4,3.4348431039392278
1473,76,3,2.6560471782298376
2380,93,3,3.7337184038783815
2312,29,4,2.6413503709932695
2131,87,4,2.9100833416592065
777,26,1,4.483451390288347
2972,37,1,3.636479823788142
2382,96,4,4.924565940670317
1404,52,2,4.676717528262564
658,38,2,3.7157438556305125
1834,6,1,3.8537110435839015
1833,8,1,3.261504241807108
454,17,4,4.543907407864292
2721,76,2,3.8631244541050145
741,62,4,4.409560933237782
1770,86,1,2.853135476280425
2381,78,3,2.138926600023859
2358,34,3,4.0022545958787
2775,19,3,4.202793108581088
1444,70,4,3.5751895781807868
1749,82,2,4.078616397737941
2402,100,1,2.648000079144456
824,37,2,4.439298003356495
145,38,2,4.6717187115197705
2007,15,1,4.5206817844959595
1068,40,2,3.623968566155485
1787,9,3,4.6864940400660196
1410,53,1,2.357131876468471
1763,70,3,4.073472136915144
910,66,4,4.216450092034605
761,80,3,4.001241714051096
2543,52,4,2.559630052266812
1517,1,4,3.729358059384991
2690,30,1,3.2438979930857714
531,97,3,1.5426006323273254
1360,1,3,2.3222860796718807
2028,39,3,4.661258173309909
2561,16,1,3.1020855813865174
2178,17,4,4.55613053199912
1008,82,4,4.64365081081708
1538,22,4,4.046240758613307
1274,86,1,2.885568869499296
2782,99,1,4.444234580485614
947,31,2,3.7135563226013133
1162,40,3,3.5446679336250835
1299,27,4,2.5883930495748584
1002,36,2,2.999217651312903
2512,4,2,2.602944904725751
2189,69,3,4.459130168960186
1968,25,1,5.034369271250189
882,95,2,4.423685432487498
1848,78,1,3.6989228769048528
2504,30,1,3.193162240637672
1976,47,3,3.976416186314668
2482,12,2,3.0829239863393987
1631,27,4,3.4686381282517753
173,45,2,2.678532068559926
473,88,4,4.150640842397203
1447,63,4,4.200908253953611
2965,55,1,4.408855635993191
2487,30,4,4.057785608740568
498,82,3,3.9879701405896952
2217,14,2,2.4561779673194604
989,56,1,2.41432326939936
1606,19,1,3.8310561930842093
2609,86,4,4.600897897232452
2476,26,1,3.232768465085569
419,71,3,3.5056087834551564
1371,92,3,3.5159960787772286
2503,38,1,1.6567116617284856
714,69,1,3.740424418694809
2250,36,3,2.950147971893921
179,18,4,4.111080430893956
2105,57,1,3.4686627100728598
1930,78,4,3.320737464329524
946,23,1,3.3425209611216555
2019,14,3,3.1729803546419326
2549,96,1,2.138451658249978
739,69,1,4.453348561334727
1957,22,1,2.866096053226129
112,28,3,3.032247756490159
715,43,3,3.579065454426509
1402,76,3,2.3844470111285254
2925,18,2,3.0009202412940166
1939,100,2,5.416493018490244
1382,95,2,3.836734364689776
813,77,2,2.6421971738344916
1209,84,3,1.4186602846683392
37,36,1,4.501394242932492
1829,7,3,2.4879167208070996
2911,23,2,2.957130240096697
2780,34,4,3.0837657180375007
1252,96,4,2.5868706937166532
810,21,3,3.4237636867216983
23,70,1,2.9485888179014905
1527,80,2,4.111133768326075
796,99,1,3.6405516976517953
496,47,1,4.9321285401575015
900,53,1,4.952351841547294
425,84,2,2.5451831105722604
2748,41,3,3.172984796737174
2066,75,2,5.65430574737632
1983,32,2,2.341540506978153
1469,14,3,4.297625285178469
2675,88,3,4.04799788193632
1234,95,3,2.651050278691645
1798,17,4,2.6993011884502405
2259,25,4,5.344943862201444
565,64,3,5.3249526232768
1305,73,1,3.9299156404231046
1857,86,4,2.1137956741583634
133,48,2,4.75685786970589
449,35,2,2.109564705223301
2312,37,4,4.21519902530652
1831,55,2,1.8807377258598992
2159,17,3,3.507618503386574
850,28,2,4.38498078290239
1262,1,4,0.6746415889685657
1481,53,1,2.971620889548637
901,73,2,3.6533119506780634
759,55,2,3.155819553491009
1540,61,1,2.828925424573465
1900,13,4,3.366524530657445
2909,47,1,4.537523823136868
2945,64,2,4.868954906978926
862,32,4,4.205021164673685
1848,28,3,5.053361261214368
2241,53,4,2.9652194290492337
515,31,4,4.096784657194421
2838,8,3,2.4811534592138695
968,72,4,6.431124448437848
1592,98,2,3.60014706269494
84,87,2,4.304106931038817
798,74,2,1.737535092265366
2128,25,2,4.281334545912111
1602,33,3,3.613699239029767
522,68,2,3.964104900194056
1223,7,4,3.513572182024651
1595,97,1,3.380202832549291
234,66,3,3.191851425774082
1843,46,3,3.4103424220892826
2292,96,1,4.968275258457289
1417,5,2,3.132616710578453
1590,17,2,5.758783753519518
1470,76,4,3.561376897722421
2897,52,2,4.899967029760473
393,12,2,4.643926105755259
9,62,4,1.9365631187734949
613,35,2,2.1481323325677923
1944,62,1,2.8217692267927728
2855,21,2,1.956316294688775
715,85,1,3.0869378140001986
1928,66,1,3.528117955598488
110,53,1,4.14860946678893
834,21,2,3.6805764145776787
266,15,2,3.5052397846072605
1397,75,3,4.52374129005306
2032,74,4,4.389883175418383
976,82,4,5.407841246444393
1619,23,3,3.6866238440874954
955,31,1,1.0890218014523172
2955,54,4,3.927198617657681
1670,55,3,5.769031213666989
1350,26,1,4.525986093881192
2720,53,3,4.755300069453826
1575,66,2,3.5948298727397296
2224,39,2,4.413136648926491
2573,7,1,4.807928532358135
3000,88,1,3.165749685047086
1059,39,2,2.9992170503335243
1958,32,4,3.9547030620260073
2553,26,4,4.469261530271471
849,87,2,0.7446309687385826
963,78,4,3.3052206330242693
1826,29,2,1.5465457504343232
2520,25,3,3.3774227711775033
2571,56,3,5.189614454926247
2928,31,3,2.8759816408015677
2322,66,4,3.2139157241286034
2102,2,3,4.16193576802768
888,87,1,4.493785333642165
745,47,1,4.456166633060853
2325,75,3,3.537317951508817
2931,29,1,4.070466840617431
1442,99,3,4.026583326850201
2680,49,3,2.796254297803846
1249,73,2,1.7489546281529083
2618,32,3,2.6029757280731736
176,30,1,4.938730914411222
566,15,4,5.7132131851873975
2819,62,3,3.4089815937462244
1688,78,2,4.90018004756819
1409,17,1,3.2026018254863464
262,22,2,3.8490331157152617
531,30,3,2.885795028252531
1878,81,3,4.51454853799763
1395,16,3,2.861384113406685
1707,52,3,2.6073865009591435
2939,8,1,3.546750988306842
1221,64,4,4.316766418790318
948,39,3,3.6636531119083555
585,31,2,3.0309732650345307
2863,12,1,2.600321878383413
1621,33,1,1.8131082778418124
2350,58,1,3.0437469127133974
1156,12,2,3.3470861642010608
1752,25,4,4.053960558565068
2676,38,2,2.3328926226158337
2621,48,2,4.168187599736902
2577,82,2,2.905841571591614
2082,83,3,2.9862294051181664
532,55,3,4.748719766632504
1232,3,2,1.0226515937285172
1994,99,2,2.2731710607877442
1698,69,3,3.54564555835659
1546,35,3,3.4950290042813386
1438,51,4,1.7980154893644311
371,27,2,3.005792951139945
409,37,1,4.4580151837327
1407,85,4,2.3371695662956387
1902,16,1,4.580752276898359
1471,92,4,2.783839742931708
617,25,2,1.6270759403158692
71,33,1,4.3190855192396524
84,62,3,3.7506917757749534
2257,17,4,2.0340633743761334
259,43,1,2.957221020512581
1326,30,4,5.2249630817038035
932,41,2,4.15835234244445
2330,4,1,4.615386059265227
394,66,1,2.361682331575445
2466,60,1,4.725278451666987
1335,9,4,2.0760469901802727
2907,31,3,2.107680798647996
1930,89,3,4.335119313484853
1721,100,3,2.1689195710506466
626,69,2,5.0175609545221285
1893,24,1,2.247590122116617
1837,24,3,2.5279376718243087
562,93,3,4.653171563550741
2880,45,1,2.8792478902311114
1794,95,2,4.295154824505071
941,37,4,2.3866136360704364
2110,58,4,3.2233992604744537
1166,83,4,4.240864916256827
1866,23,1,2.6542758820465577
2782,35,2,4.522726845357996
1892,63,1,3.139714492418722
1640,6,4,3.6200911681246573
1551,6,3,2.4973374784682285
782,30,3,2.729638257760757
1695,1,3,2.6558576447667974
2587,63,4,2.891026729980272
597,8,2,5.04620305184786
2057,28,4,4.620789914599576
2324,89,1,3.9517995776887287
2275,33,2,2.84138176426033
2234,53,3,2.6579210453912068
2639,38,2,2.5303857079822327
2481,52,2,3.1961662625655016
2617,78,4,3.7801292145674856
2704,11,2,4.114271557608531
356,2,4,3.5144081665820908
2891,53,1,4.0654481206678685
2041,94,2,4.435951304820643
392,94,2,3.128243932489272
579,68,2,4.598380140509011
1641,77,3,2.5162664767127727
2468,7,4,4.08638191695856
2009,67,4,3.5319640912493866
1724,9,3,3.675300054045525
164,78,4,3.1321985314875875
2827,63,1,4.747321088407551
638,11,3,2.8957637142364736
2065,37,4,4.887458226850315
2494,14,1,4.89403206626923
170,19,4,3.9511120876428194
340,8,3,3.1871633826811876
726,7,4,2.662226604246989
1934,59,1,1.505627703264833
1035,63,1,4.0398781187043715
1646,7,1,2.3885049503230515
133,55,4,2.528516777291191
2949,3,3,4.051007831833608
2688,67,4,3.0701149994325876
823,18,2,3.7175995813959797
954,45,3,3.96058266158377
2127,97,2,5.10470015153923
346,92,4,3.698573671793403
609,36,3,2.9503853464931966
639,16,2,3.4249217565967407
1048,79,4,2.922131390480191
1495,29,3,5.379754583851554
1225,59,1,3.872233594480912
2179,18,1,4.084667679150247
2404,49,1,4.8525019092298844
2992,46,2,2.6523503077058637
150,83,2,2.073511294137134
1550,29,4,3.4772592206282544
1328,70,1,2.076321177786524
1565,50,2,3.088894410400734
50,55,1,1.3210871923362486
2512,27,4,2.1483179644240744
1506,7,3,4.722930024618034
2503,91,2,3.9046368779762415
335,83,2,5.297651482006364
1376,81,3,3.4688619303306893
668,41,2,3.4304677929566303
1673,11,4,3.7154746155286635
2375,5,2,7.088681284698979
1016,66,2,4.552604736752287
336,56,3,2.659395385961856
666,12,4,3.9073421500270347
81,42,1,3.6525657165293532
2135,75,1,4.220905023352666
1800,10,3,5.373220013277306
258,28,4,4.087775584910506
991,7,3,3.1292406568514672
185,14,3,5.364348918897747
1716,77,1,2.194126700489898
2746,69,4,3.2288406677415225
123,61,4,4.401458558979049
605,51,3,2.709497284158083
2563,42,1,3.4482247572318134
904,8,4,2.798676658218471
1538,50,3,3.4616604847188137
1982,1,2,2.8004010253118494
1395,69,1,3.5790447728953776
2353,11,4,3.170377476814028
1309,48,4,4.827241271807078
2705,10,4,3.885499615753731
1866,15,1,4.238129791059247
1942,47,3,3.6443102063621784
2310,93,2,3.0655781441124192
1598,25,4,3.834800639348279
491,6,1,3.7027928066188887
2786,11,4,1.0785873616864396
1055,17,3,3.533553059146863
702,15,2,4.171961664566226
2935,16,4,2.783900916154825
1292,56,1,4.3675204947699235
2060,66,3,3.855591690626897
1215,36,2,3.1032188132606096
1424,83,1,4.0419033535496025
1561,38,4,3.1314079810112663
1942,85,1,3.776798139305174
2139,75,2,3.2400783891329055
600,3,3,4.049005251114465
1810,98,3,4.846824740265499
2349,18,4,3.0638810507797656
1135,79,4,4.402226831850182
80,89,4,3.20103773378281
836,54,4,3.208877463292637
652,79,2,3.1047355335513664
2481,94,4,1.8119932954059508
417,17,1,4.00035631886891
1471,82,2,3.7840465112184027
2066,95,2,3.6629503944045627
1078,82,4,5.054520406966179
1904,99,2,5.164621130109503
746,13,1,4.807948061447848
2003,63,2,3.2646716018850386
240,14,2,3.2139475808468263
2894,59,1,2.4818426497925543
1945,36,1,3.561836769084333
2466,18,2,3.5082533712125312
856,5,3,4.03844489571226
2647,14,2,2.431153592641185
1797,25,1,3.1257387508667573
1772,44,1,1.805054412576624
420,39,1,2.7839612698646214
2264,12,3,4.392634561134892
709,61,1,2.3985750648473045
2599,62,4,5.243978168521157
1668,53,4,4.50890248038711
1354,53,3,4.001241151822963
2036,28,1,4.8335361301099695
2881,35,1,3.378966233541016
680,65,4,2.7624755189470673
487,3,4,3.4040576760695607
623,43,2,1.7811547527611005
1439,50,3,4.690738097496649
219,71,2,3.151111422021178
2769,9,3,2.7447932290417487
2429,36,1,2.86045504265981
2135,23,1,3.516576438188311
1485,88,3,3.6196230207951197
2863,74,2,3.3538959434841664
2459,50,4,3.349450388552444
691,55,3,4.0497593516680155
2030,12,3,2.40132424687749
1013,83,3,3.7251914212192885
2573,32,1,3.1821371077417355
447,24,3,1.5020120272824213
2348,86,1,2.4166967634212106
2456,67,4,2.708019141601406
375,27,4,5.170393105107865
2281,61,2,3.9525040552352277
1923,19,1,3.7709894208686103
638,73,4,3.0130282349599105
1771,51,4,2.9876514195767085
2698,64,2,2.3171202158692727
2234,77,2,3.17359066703328
2126,2,2,4.875609368952199
1505,36,1,2.1818826704317384
194,93,3,2.9135720283863167
1400,11,1,4.426187064895617
2335,98,2,4.4234744752211554
1506,68,3,2.779459475700023
1747,68,4,4.663620087631391
250,64,1,3.0653030428971455
1225,1,2,2.350740418075678
536,89,2,4.998311991006316
2348,26,3,3.591960681359299
1107,11,1,3.3321385381816886
2857,87,4,3.6748297347726036
458,2,4,2.5300758040891513
2739,83,3,2.9380964124179583
1388,93,3,4.9369018293331335
2766,40,4,5.359132660671401
40,4,3,2.386829887994873
1540,80,3,3.110641427348639
2156,37,1,3.504388261752472
261,61,3,3.7006938652594727
1642,91,2,2.5496143481230162
1248,5,2,4.150440503252213
2574,15,2,4.225989004358137
2758,87,3,4.350311783330785
126,67,4,4.252464159068006
1230,82,2,3.5812326405493278
1307,26,1,4.490555862580142
2102,6,3,4.044066262878214
2394,44,4,2.01612488272332
136,58,4,2.0231572104156235
2378,81,3,3.8085747594189736
1460,46,3,4.785818476962796
136,42,1,3.946045456056337
813,48,3,4.088315697571609
852,27,3,2.440910603419889
1745,20,4,3.56734301984439
1939,70,2,4.642106597298759
871,35,2,3.9458115053414664
2940,76,4,3.6046423218486594
1473,48,3,4.094125424074842
635,67,1,3.72654125710978
1652,68,2,4.674538398259884
669,52,3,3.725787547957809
1294,68,2,3.4692524490190944
269,4,4,2.4526380036387896
861,39,2,4.714391843823452
482,21,4,2.559580972946467
1262,66,4,3.7374783624263856
2333,16,4,4.300956064420055
103,7,1,5.289335828633283
1454,83,3,3.726629420372407
792,97,4,4.891292212875642
1678,9,4,3.527386388072151
239,17,2,2.939573177783452
2789,91,3,6.266421639515549
2693,97,1,2.281913423888076
1589,12,1,6.421324372915603
882,57,2,5.1283669202796585
2655,45,1,2.9251975591012362
2236,11,2,4.149848053055379
888,13,3,2.1022457913508887
1280,31,2,4.0930323020285835
924,77,2,3.822099507830651
794,26,4,4.366474171855018
2578,63,1,3.096021990282845
676,31,3,3.6590245413889977
2440,22,3,3.976274672377931
1682,6,4,3.0115369109330477
1492,20,2,4.906095352001889
1850,85,3,3.6301385279592577
